"","Species","decimalLatitude","decimalLongitude","year","month","basisOfRecord"
"324","Whooping Crane",28.167937,-96.995466,2015,3,"HUMAN_OBSERVATION"
"325","Whooping Crane",28.028084,-96.915874,2015,3,"HUMAN_OBSERVATION"
"326","Whooping Crane",28.39025,-96.83882,2015,3,"HUMAN_OBSERVATION"
"327","Whooping Crane",28.152512,-96.97674,2015,3,"HUMAN_OBSERVATION"
"328","Whooping Crane",28.013472,-97.05371,2015,3,"HUMAN_OBSERVATION"
"329","Whooping Crane",28.147404,-96.97516,2015,3,"HUMAN_OBSERVATION"
"330","Whooping Crane",28.147594,-96.976105,2015,3,"HUMAN_OBSERVATION"
"331","Whooping Crane",28.153055,-96.85547,2015,3,"HUMAN_OBSERVATION"
"332","Whooping Crane",28.161703,-97.83833,2015,3,"HUMAN_OBSERVATION"
"333","Whooping Crane",28.149843,-96.97362,2015,3,"HUMAN_OBSERVATION"
"334","Whooping Crane",30.750841,-97.333084,2015,3,"HUMAN_OBSERVATION"
"335","Whooping Crane",28.22213,-96.854095,2015,3,"HUMAN_OBSERVATION"
"336","Whooping Crane",28.149088,-96.97576,2015,3,"HUMAN_OBSERVATION"
"337","Whooping Crane",28.17019,-96.87641,2015,3,"HUMAN_OBSERVATION"
"338","Whooping Crane",30.685566,-97.33803,2015,3,"HUMAN_OBSERVATION"
"339","Whooping Crane",28.145567,-96.9789,2015,3,"HUMAN_OBSERVATION"
"340","Whooping Crane",28.108932,-96.905594,2015,3,"HUMAN_OBSERVATION"
"341","Whooping Crane",28.251154,-96.83411,2016,1,"HUMAN_OBSERVATION"
"342","Whooping Crane",28.2504,-96.7894,2016,1,"HUMAN_OBSERVATION"
"343","Whooping Crane",28.251864,-96.811867,2016,1,"HUMAN_OBSERVATION"
"344","Whooping Crane",28.13255,-96.985052,2016,1,"HUMAN_OBSERVATION"
"345","Whooping Crane",28.236142,-96.880311,2016,1,"HUMAN_OBSERVATION"
"346","Whooping Crane",28.341964,-96.696788,2016,1,"HUMAN_OBSERVATION"
"347","Whooping Crane",28.359531,-96.929385,2016,1,"HUMAN_OBSERVATION"
"348","Whooping Crane",28.007352,-96.844719,2016,1,"HUMAN_OBSERVATION"
"349","Whooping Crane",28.086011,-96.97141,2016,1,"HUMAN_OBSERVATION"
"350","Whooping Crane",28.3108,-96.80116,2016,1,"HUMAN_OBSERVATION"
"351","Whooping Crane",28.149769,-96.97626,2016,1,"HUMAN_OBSERVATION"
"352","Whooping Crane",28.142859,-96.98032,2016,1,"HUMAN_OBSERVATION"
"353","Whooping Crane",28.13255,-96.985054,2016,1,"HUMAN_OBSERVATION"
"354","Whooping Crane",28.147352,-96.97632,2016,1,"HUMAN_OBSERVATION"
"355","Whooping Crane",29.965658,-94.403114,2016,1,"HUMAN_OBSERVATION"
"356","Whooping Crane",28.147802,-96.97329,2016,1,"HUMAN_OBSERVATION"
"357","Whooping Crane",28.216873,-96.987755,2016,1,"HUMAN_OBSERVATION"
"358","Whooping Crane",28.147497,-96.975655,2016,1,"HUMAN_OBSERVATION"
"359","Whooping Crane",29.993374,-94.41749,2016,1,"HUMAN_OBSERVATION"
"360","Whooping Crane",28.145643,-96.97349,2016,1,"HUMAN_OBSERVATION"
"361","Whooping Crane",28.138702,-97.002914,2016,1,"HUMAN_OBSERVATION"
"362","Whooping Crane",29.993132,-94.422005,2016,1,"HUMAN_OBSERVATION"
"363","Whooping Crane",28.065008,-97.03387,2016,1,"HUMAN_OBSERVATION"
"364","Whooping Crane",28.134745,-96.91212,2016,1,"HUMAN_OBSERVATION"
"365","Whooping Crane",28.228884,-96.98568,2016,1,"HUMAN_OBSERVATION"
"366","Whooping Crane",28.2504,-96.78944,2016,1,"HUMAN_OBSERVATION"
"367","Whooping Crane",28.240393,-96.81882,2016,1,"HUMAN_OBSERVATION"
"368","Whooping Crane",28.30154,-96.80632,2016,1,"HUMAN_OBSERVATION"
"369","Whooping Crane",28.14799,-96.97555,2016,1,"HUMAN_OBSERVATION"
"370","Whooping Crane",28.21865,-96.98799,2016,1,"HUMAN_OBSERVATION"
"371","Whooping Crane",28.147419,-96.97422,2016,1,"HUMAN_OBSERVATION"
"372","Whooping Crane",28.146576,-96.973335,2016,1,"HUMAN_OBSERVATION"
"373","Whooping Crane",28.147453,-96.97703,2016,1,"HUMAN_OBSERVATION"
"374","Whooping Crane",28.307882,-96.80454,2016,1,"HUMAN_OBSERVATION"
"375","Whooping Crane",28.14748,-96.975815,2016,1,"HUMAN_OBSERVATION"
"376","Whooping Crane",28.151848,-96.97822,2016,1,"HUMAN_OBSERVATION"
"377","Whooping Crane",28.147644,-96.97577,2016,1,"HUMAN_OBSERVATION"
"378","Whooping Crane",28.147905,-96.97592,2016,1,"HUMAN_OBSERVATION"
"379","Whooping Crane",27.42218,-97.83608,2016,1,"HUMAN_OBSERVATION"
"380","Whooping Crane",28.307405,-96.8043,2016,1,"HUMAN_OBSERVATION"
"381","Whooping Crane",27.42164,-97.83427,2016,1,"HUMAN_OBSERVATION"
"382","Whooping Crane",28.147348,-96.90048,2016,1,"HUMAN_OBSERVATION"
"383","Whooping Crane",27.422234,-97.834526,2016,1,"HUMAN_OBSERVATION"
"384","Whooping Crane",27.422583,-97.8347,2016,1,"HUMAN_OBSERVATION"
"385","Whooping Crane",28.14731,-96.97531,2016,1,"HUMAN_OBSERVATION"
"386","Whooping Crane",28.14736,-96.976906,2016,1,"HUMAN_OBSERVATION"
"387","Whooping Crane",27.421515,-97.841866,2016,1,"HUMAN_OBSERVATION"
"388","Whooping Crane",28.387848,-96.666245,2016,1,"HUMAN_OBSERVATION"
"389","Whooping Crane",28.138964,-96.98244,2016,1,"HUMAN_OBSERVATION"
"390","Whooping Crane",28.147427,-96.9756,2016,1,"HUMAN_OBSERVATION"
"391","Whooping Crane",28.353415,-96.58759,2016,1,"HUMAN_OBSERVATION"
"392","Whooping Crane",28.32977,-96.657715,2016,1,"HUMAN_OBSERVATION"
"393","Whooping Crane",27.319696,-97.68412,2016,1,"HUMAN_OBSERVATION"
"394","Whooping Crane",28.147518,-96.97481,2016,1,"HUMAN_OBSERVATION"
"395","Whooping Crane",28.123238,-96.97761,2016,1,"HUMAN_OBSERVATION"
"396","Whooping Crane",28.147411,-96.97535,2016,1,"HUMAN_OBSERVATION"
"397","Whooping Crane",27.421665,-97.83437,2016,1,"HUMAN_OBSERVATION"
"398","Whooping Crane",27.42175,-97.8344,2016,1,"HUMAN_OBSERVATION"
"399","Whooping Crane",27.422024,-97.80814,2016,1,"HUMAN_OBSERVATION"
"400","Whooping Crane",27.421999,-97.821884,2016,1,"HUMAN_OBSERVATION"
"401","Whooping Crane",28.204748,-96.8079,2016,1,"HUMAN_OBSERVATION"
"402","Whooping Crane",29.992779,-94.42818,2016,1,"HUMAN_OBSERVATION"
"403","Whooping Crane",29.958534,-94.36406,2016,1,"HUMAN_OBSERVATION"
"404","Whooping Crane",27.900324,-97.13765,2016,1,"HUMAN_OBSERVATION"
"405","Whooping Crane",30.00025,-94.40777,2016,1,"HUMAN_OBSERVATION"
"406","Whooping Crane",28.261827,-96.79779,2016,1,"HUMAN_OBSERVATION"
"407","Whooping Crane",28.308378,-96.80443,2016,1,"HUMAN_OBSERVATION"
"408","Whooping Crane",29.958036,-94.348946,2016,1,"HUMAN_OBSERVATION"
"409","Whooping Crane",29.99304,-94.457865,2016,1,"PRESERVED_SPECIMEN"
"410","Whooping Crane",27.587614,-97.991661,2016,2,"HUMAN_OBSERVATION"
"411","Whooping Crane",28.297267,-96.806465,2016,2,"HUMAN_OBSERVATION"
"412","Whooping Crane",28.153413,-96.98733,2016,2,"HUMAN_OBSERVATION"
"413","Whooping Crane",28.159081,-96.876526,2016,2,"HUMAN_OBSERVATION"
"414","Whooping Crane",28.143886,-96.9218,2016,2,"HUMAN_OBSERVATION"
"415","Whooping Crane",28.100235,-96.963969,2016,2,"HUMAN_OBSERVATION"
"416","Whooping Crane",27.478056,-97.936191,2016,2,"HUMAN_OBSERVATION"
"417","Whooping Crane",28.127635,-96.912966,2016,2,"HUMAN_OBSERVATION"
"418","Whooping Crane",28.025187,-97.048996,2016,2,"HUMAN_OBSERVATION"
"419","Whooping Crane",28.0206,-97.05447,2016,2,"HUMAN_OBSERVATION"
"420","Whooping Crane",27.82753,-97.07896,2016,2,"HUMAN_OBSERVATION"
"421","Whooping Crane",27.421612,-97.8358,2016,2,"HUMAN_OBSERVATION"
"422","Whooping Crane",27.421404,-97.831406,2016,2,"HUMAN_OBSERVATION"
"423","Whooping Crane",27.422167,-97.83402,2016,2,"HUMAN_OBSERVATION"
"424","Whooping Crane",28.148216,-96.97923,2016,2,"HUMAN_OBSERVATION"
"425","Whooping Crane",28.148178,-96.97275,2016,2,"HUMAN_OBSERVATION"
"426","Whooping Crane",28.147995,-96.97262,2016,2,"HUMAN_OBSERVATION"
"427","Whooping Crane",28.151594,-96.97604,2016,2,"HUMAN_OBSERVATION"
"428","Whooping Crane",27.421799,-97.847305,2016,2,"HUMAN_OBSERVATION"
"429","Whooping Crane",27.422487,-97.83589,2016,2,"HUMAN_OBSERVATION"
"430","Whooping Crane",27.42171,-97.83562,2016,2,"HUMAN_OBSERVATION"
"431","Whooping Crane",28.141945,-96.90555,2016,2,"HUMAN_OBSERVATION"
"432","Whooping Crane",28.14745,-96.97564,2016,2,"HUMAN_OBSERVATION"
"433","Whooping Crane",28.147436,-96.97434,2016,2,"HUMAN_OBSERVATION"
"434","Whooping Crane",27.576797,-97.23094,2016,2,"HUMAN_OBSERVATION"
"435","Whooping Crane",27.421764,-97.83437,2016,2,"HUMAN_OBSERVATION"
"436","Whooping Crane",28.026531,-96.96739,2016,2,"HUMAN_OBSERVATION"
"437","Whooping Crane",27.42164,-97.83548,2016,2,"HUMAN_OBSERVATION"
"438","Whooping Crane",27.42184,-97.83474,2016,2,"HUMAN_OBSERVATION"
"439","Whooping Crane",28.028576,-97.0491,2016,2,"HUMAN_OBSERVATION"
"440","Whooping Crane",27.553844,-97.24853,2016,2,"HUMAN_OBSERVATION"
"441","Whooping Crane",28.148335,-96.97562,2016,2,"HUMAN_OBSERVATION"
"442","Whooping Crane",28.125227,-96.97983,2016,2,"HUMAN_OBSERVATION"
"443","Whooping Crane",28.151972,-96.97689,2016,2,"HUMAN_OBSERVATION"
"444","Whooping Crane",28.164663,-96.97531,2016,2,"HUMAN_OBSERVATION"
"445","Whooping Crane",28.156506,-96.97642,2016,2,"HUMAN_OBSERVATION"
"446","Whooping Crane",28.149881,-96.97545,2016,2,"HUMAN_OBSERVATION"
"447","Whooping Crane",28.148443,-96.972755,2016,2,"HUMAN_OBSERVATION"
"448","Whooping Crane",28.307686,-96.80409,2016,2,"HUMAN_OBSERVATION"
"449","Whooping Crane",28.13255,-96.98044,2016,2,"HUMAN_OBSERVATION"
"450","Whooping Crane",28.10193,-96.97289,2016,2,"HUMAN_OBSERVATION"
"451","Whooping Crane",27.29862,-97.81497,2016,2,"HUMAN_OBSERVATION"
"452","Whooping Crane",28.1254,-96.9188,2016,2,"HUMAN_OBSERVATION"
"453","Whooping Crane",28.110598,-96.97692,2016,2,"HUMAN_OBSERVATION"
"454","Whooping Crane",28.19687,-96.81874,2016,2,"HUMAN_OBSERVATION"
"455","Whooping Crane",28.148272,-96.97743,2016,2,"HUMAN_OBSERVATION"
"456","Whooping Crane",28.144197,-96.97493,2016,2,"HUMAN_OBSERVATION"
"457","Whooping Crane",28.22272,-96.802025,2016,2,"HUMAN_OBSERVATION"
"458","Whooping Crane",28.151997,-96.977104,2016,2,"HUMAN_OBSERVATION"
"459","Whooping Crane",28.250847,-96.78928,2016,2,"HUMAN_OBSERVATION"
"460","Whooping Crane",28.316375,-96.894482,2017,1,"HUMAN_OBSERVATION"
"461","Whooping Crane",28.018094,-96.881379,2017,1,"HUMAN_OBSERVATION"
"462","Whooping Crane",28.078442,-96.978262,2017,1,"HUMAN_OBSERVATION"
"463","Whooping Crane",28.128771,-96.982674,2017,1,"HUMAN_OBSERVATION"
"464","Whooping Crane",28.169541,-96.924255,2017,1,"HUMAN_OBSERVATION"
"465","Whooping Crane",28.319789,-96.902529,2017,1,"HUMAN_OBSERVATION"
"466","Whooping Crane",28.240393,-96.81882,2017,1,"HUMAN_OBSERVATION"
"467","Whooping Crane",28.220703,-96.98726,2017,1,"HUMAN_OBSERVATION"
"468","Whooping Crane",28.134745,-96.91212,2017,1,"HUMAN_OBSERVATION"
"469","Whooping Crane",28.138964,-96.98244,2017,1,"HUMAN_OBSERVATION"
"470","Whooping Crane",28.149769,-96.97626,2017,1,"HUMAN_OBSERVATION"
"471","Whooping Crane",28.13255,-96.985054,2017,1,"HUMAN_OBSERVATION"
"472","Whooping Crane",28.30154,-96.80632,2017,1,"HUMAN_OBSERVATION"
"473","Whooping Crane",28.1576,-96.98027,2017,1,"HUMAN_OBSERVATION"
"474","Whooping Crane",28.3108,-96.80116,2017,1,"HUMAN_OBSERVATION"
"475","Whooping Crane",28.142859,-96.98032,2017,1,"HUMAN_OBSERVATION"
"476","Whooping Crane",28.464577,-96.486916,2017,1,"HUMAN_OBSERVATION"
"477","Whooping Crane",28.146215,-96.977776,2017,1,"HUMAN_OBSERVATION"
"478","Whooping Crane",28.151838,-96.97382,2017,1,"HUMAN_OBSERVATION"
"479","Whooping Crane",28.290926,-96.80985,2017,1,"HUMAN_OBSERVATION"
"480","Whooping Crane",27.642624,-97.85272,2017,1,"HUMAN_OBSERVATION"
"481","Whooping Crane",28.261827,-96.79779,2017,1,"HUMAN_OBSERVATION"
"482","Whooping Crane",28.147419,-96.97422,2017,1,"HUMAN_OBSERVATION"
"483","Whooping Crane",28.143034,-96.97719,2017,1,"HUMAN_OBSERVATION"
"484","Whooping Crane",28.145643,-96.97349,2017,1,"HUMAN_OBSERVATION"
"485","Whooping Crane",28.131632,-96.91619,2017,1,"HUMAN_OBSERVATION"
"486","Whooping Crane",28.123238,-96.97761,2017,1,"HUMAN_OBSERVATION"
"487","Whooping Crane",28.2504,-96.78944,2017,1,"HUMAN_OBSERVATION"
"488","Whooping Crane",28.371956,-96.6978,2017,1,"HUMAN_OBSERVATION"
"489","Whooping Crane",28.147392,-96.97471,2017,1,"HUMAN_OBSERVATION"
"490","Whooping Crane",28.147337,-96.97679,2017,1,"HUMAN_OBSERVATION"
"491","Whooping Crane",28.023708,-97.04781,2017,1,"HUMAN_OBSERVATION"
"492","Whooping Crane",28.252565,-96.79101,2017,1,"HUMAN_OBSERVATION"
"493","Whooping Crane",32.97725,-101.72809,2017,1,"HUMAN_OBSERVATION"
"494","Whooping Crane",28.138891,-96.98807,2017,1,"HUMAN_OBSERVATION"
"495","Whooping Crane",28.140347,-96.97928,2017,1,"HUMAN_OBSERVATION"
"496","Whooping Crane",28.147446,-96.97822,2017,1,"HUMAN_OBSERVATION"
"497","Whooping Crane",28.143188,-96.97673,2017,1,"HUMAN_OBSERVATION"
"498","Whooping Crane",28.451035,-96.875854,2017,1,"HUMAN_OBSERVATION"
"499","Whooping Crane",28.61546,-96.21049,2017,1,"HUMAN_OBSERVATION"
"500","Whooping Crane",28.147453,-96.97607,2017,1,"HUMAN_OBSERVATION"
"501","Whooping Crane",28.158619,-96.9879,2017,1,"HUMAN_OBSERVATION"
"502","Whooping Crane",28.25043,-96.789474,2017,1,"HUMAN_OBSERVATION"
"503","Whooping Crane",28.333502,-96.638405,2017,1,"HUMAN_OBSERVATION"
"504","Whooping Crane",28.389437,-96.70969,2017,1,"HUMAN_OBSERVATION"
"505","Whooping Crane",27.834827,-97.04601,2017,1,"HUMAN_OBSERVATION"
"506","Whooping Crane",27.971966,-97.82557,2017,1,"HUMAN_OBSERVATION"
"507","Whooping Crane",27.859064,-97.951804,2017,2,"HUMAN_OBSERVATION"
"508","Whooping Crane",28.189307,-96.801578,2017,2,"HUMAN_OBSERVATION"
"509","Whooping Crane",28.005161,-96.825358,2017,2,"HUMAN_OBSERVATION"
"510","Whooping Crane",28.032536,-96.85568,2017,2,"HUMAN_OBSERVATION"
"511","Whooping Crane",28.028962,-96.931444,2017,2,"HUMAN_OBSERVATION"
"512","Whooping Crane",27.883874,-97.977249,2017,2,"HUMAN_OBSERVATION"
"513","Whooping Crane",28.172463,-96.888479,2017,2,"HUMAN_OBSERVATION"
"514","Whooping Crane",28.095931,-96.859824,2017,2,"HUMAN_OBSERVATION"
"515","Whooping Crane",28.044992,-96.90015,2017,2,"HUMAN_OBSERVATION"
"516","Whooping Crane",28.070996,-96.817919,2017,2,"HUMAN_OBSERVATION"
"517","Whooping Crane",28.136154,-96.963365,2017,2,"HUMAN_OBSERVATION"
"518","Whooping Crane",28.13744,-96.914929,2017,2,"HUMAN_OBSERVATION"
"519","Whooping Crane",28.026952,-96.911818,2017,2,"HUMAN_OBSERVATION"
"520","Whooping Crane",28.039633,-96.987345,2017,2,"HUMAN_OBSERVATION"
"521","Whooping Crane",28.125814,-96.871392,2017,2,"HUMAN_OBSERVATION"
"522","Whooping Crane",28.164677,-96.896975,2017,2,"HUMAN_OBSERVATION"
"523","Whooping Crane",28.01003,-96.924861,2017,2,"HUMAN_OBSERVATION"
"524","Whooping Crane",28.249971,-96.899064,2017,2,"HUMAN_OBSERVATION"
"525","Whooping Crane",28.13928,-96.877559,2017,2,"HUMAN_OBSERVATION"
"526","Whooping Crane",28.269576,-96.804965,2017,2,"HUMAN_OBSERVATION"
"527","Whooping Crane",28.185179,-96.999861,2017,2,"HUMAN_OBSERVATION"
"528","Whooping Crane",28.307882,-96.80454,2017,2,"HUMAN_OBSERVATION"
"529","Whooping Crane",28.147436,-96.97434,2017,2,"HUMAN_OBSERVATION"
"530","Whooping Crane",28.143147,-96.97595,2017,2,"HUMAN_OBSERVATION"
"531","Whooping Crane",28.144476,-96.974884,2017,2,"HUMAN_OBSERVATION"
"532","Whooping Crane",28.558592,-96.53566,2017,2,"HUMAN_OBSERVATION"
"533","Whooping Crane",28.066885,-97.02782,2017,2,"HUMAN_OBSERVATION"
"534","Whooping Crane",28.151745,-96.976135,2017,2,"HUMAN_OBSERVATION"
"535","Whooping Crane",28.013365,-97.85856,2017,2,"HUMAN_OBSERVATION"
"536","Whooping Crane",28.149952,-96.973076,2017,2,"HUMAN_OBSERVATION"
"537","Whooping Crane",28.13762,-96.98891,2017,2,"HUMAN_OBSERVATION"
"538","Whooping Crane",28.216887,-96.98815,2017,2,"HUMAN_OBSERVATION"
"539","Whooping Crane",28.088797,-96.95059,2017,2,"HUMAN_OBSERVATION"
"540","Whooping Crane",28.19,-96.84,2017,2,"HUMAN_OBSERVATION"
"541","Whooping Crane",28.241205,-96.831985,2017,2,"HUMAN_OBSERVATION"
"542","Whooping Crane",27.907703,-97.13459,2017,2,"HUMAN_OBSERVATION"
"543","Whooping Crane",28.2506,-96.7895,2017,3,"HUMAN_OBSERVATION"
"544","Whooping Crane",28.284676,-96.984866,2017,3,"HUMAN_OBSERVATION"
"545","Whooping Crane",28.039913,-96.87609,2017,3,"HUMAN_OBSERVATION"
"546","Whooping Crane",28.053306,-96.833568,2017,3,"HUMAN_OBSERVATION"
"547","Whooping Crane",28.147988,-96.869701,2017,3,"HUMAN_OBSERVATION"
"548","Whooping Crane",28.079042,-96.851342,2017,3,"HUMAN_OBSERVATION"
"549","Whooping Crane",28.239909,-96.905383,2017,3,"HUMAN_OBSERVATION"
"550","Whooping Crane",28.087738,-96.816683,2017,3,"HUMAN_OBSERVATION"
"551","Whooping Crane",28.183826,-96.83702,2017,3,"HUMAN_OBSERVATION"
"552","Whooping Crane",28.057864,-96.825162,2018,1,"HUMAN_OBSERVATION"
"553","Whooping Crane",28.050976,-96.830589,2018,1,"HUMAN_OBSERVATION"
"554","Whooping Crane",28.130352,-96.941644,2018,1,"HUMAN_OBSERVATION"
"555","Whooping Crane",28.021846,-96.962725,2018,1,"HUMAN_OBSERVATION"
"556","Whooping Crane",28.033685,-96.87749,2018,1,"HUMAN_OBSERVATION"
"557","Whooping Crane",28.05955,-96.977593,2018,1,"HUMAN_OBSERVATION"
"558","Whooping Crane",27.845743,-97.074723,2018,1,"HUMAN_OBSERVATION"
"559","Whooping Crane",28.139644,-96.855209,2018,1,"HUMAN_OBSERVATION"
"560","Whooping Crane",27.861312,-97.109766,2018,1,"HUMAN_OBSERVATION"
"561","Whooping Crane",28.084979,-96.852091,2018,1,"HUMAN_OBSERVATION"
"562","Whooping Crane",28.177305,-96.943176,2018,1,"HUMAN_OBSERVATION"
"563","Whooping Crane",28.151434,-96.860464,2018,1,"HUMAN_OBSERVATION"
"564","Whooping Crane",28.071591,-96.979047,2018,1,"HUMAN_OBSERVATION"
"565","Whooping Crane",28.181948,-96.852385,2018,1,"HUMAN_OBSERVATION"
"566","Whooping Crane",28.155664,-96.846495,2018,1,"HUMAN_OBSERVATION"
"567","Whooping Crane",28.134745,-96.91212,2018,1,"HUMAN_OBSERVATION"
"568","Whooping Crane",28.3108,-96.80116,2018,1,"HUMAN_OBSERVATION"
"569","Whooping Crane",28.145643,-96.97349,2018,1,"HUMAN_OBSERVATION"
"570","Whooping Crane",28.149769,-96.97626,2018,1,"HUMAN_OBSERVATION"
"571","Whooping Crane",28.21865,-96.98799,2018,1,"HUMAN_OBSERVATION"
"572","Whooping Crane",28.13255,-96.985054,2018,1,"HUMAN_OBSERVATION"
"573","Whooping Crane",28.2504,-96.78944,2018,1,"HUMAN_OBSERVATION"
"574","Whooping Crane",28.151653,-96.97683,2018,1,"HUMAN_OBSERVATION"
"575","Whooping Crane",28.30154,-96.80632,2018,1,"HUMAN_OBSERVATION"
"576","Whooping Crane",28.3641,-96.5811,2018,1,"HUMAN_OBSERVATION"
"577","Whooping Crane",28.152018,-96.976944,2018,1,"HUMAN_OBSERVATION"
"578","Whooping Crane",28.308914,-96.80139,2018,1,"HUMAN_OBSERVATION"
"579","Whooping Crane",27.82753,-97.07896,2018,1,"HUMAN_OBSERVATION"
"580","Whooping Crane",28.14737,-96.97656,2018,1,"HUMAN_OBSERVATION"
"581","Whooping Crane",28.151648,-96.97363,2018,1,"HUMAN_OBSERVATION"
"582","Whooping Crane",28.065008,-97.03387,2018,1,"HUMAN_OBSERVATION"
"583","Whooping Crane",28.142859,-96.98032,2018,1,"HUMAN_OBSERVATION"
"584","Whooping Crane",28.14746,-96.97804,2018,1,"HUMAN_OBSERVATION"
"585","Whooping Crane",28.147352,-96.97632,2018,1,"HUMAN_OBSERVATION"
"586","Whooping Crane",28.307882,-96.80454,2018,1,"HUMAN_OBSERVATION"
"587","Whooping Crane",28.177322,-96.99555,2018,1,"HUMAN_OBSERVATION"
"588","Whooping Crane",28.143005,-96.97748,2018,1,"HUMAN_OBSERVATION"
"589","Whooping Crane",28.240393,-96.81882,2018,1,"HUMAN_OBSERVATION"
"590","Whooping Crane",27.81398,-97.08008,2018,1,"HUMAN_OBSERVATION"
"591","Whooping Crane",28.147366,-96.97678,2018,1,"HUMAN_OBSERVATION"
"592","Whooping Crane",27.832777,-97.08739,2018,1,"HUMAN_OBSERVATION"
"593","Whooping Crane",28.142952,-96.97897,2018,1,"HUMAN_OBSERVATION"
"594","Whooping Crane",28.143326,-96.97572,2018,1,"HUMAN_OBSERVATION"
"595","Whooping Crane",28.371956,-96.6978,2018,1,"HUMAN_OBSERVATION"
"596","Whooping Crane",28.139048,-96.90828,2018,1,"HUMAN_OBSERVATION"
"597","Whooping Crane",28.113829,-96.93608,2018,1,"HUMAN_OBSERVATION"
"598","Whooping Crane",28.14025,-96.907,2018,1,"HUMAN_OBSERVATION"
"599","Whooping Crane",28.61546,-96.21049,2018,1,"HUMAN_OBSERVATION"
"600","Whooping Crane",28.55205,-96.557076,2018,1,"HUMAN_OBSERVATION"
"601","Whooping Crane",28.147507,-96.978806,2018,1,"HUMAN_OBSERVATION"
"602","Whooping Crane",27.801172,-97.08219,2018,1,"HUMAN_OBSERVATION"
"603","Whooping Crane",28.01234,-96.839151,2018,2,"HUMAN_OBSERVATION"
"604","Whooping Crane",27.890866,-97.13804,2018,2,"HUMAN_OBSERVATION"
"605","Whooping Crane",28.011725,-96.877178,2018,2,"HUMAN_OBSERVATION"
"606","Whooping Crane",28.025189,-96.917505,2018,2,"HUMAN_OBSERVATION"
"607","Whooping Crane",28.158429,-96.891148,2018,2,"HUMAN_OBSERVATION"
"608","Whooping Crane",28.14,-96.99,2018,2,"HUMAN_OBSERVATION"
"609","Whooping Crane",28.14,-96.98,2018,2,"HUMAN_OBSERVATION"
"610","Whooping Crane",28.23975,-96.788006,2018,2,"HUMAN_OBSERVATION"
"611","Whooping Crane",28.250464,-96.789364,2018,2,"HUMAN_OBSERVATION"
"612","Whooping Crane",28.127973,-96.905302,2018,2,"HUMAN_OBSERVATION"
"613","Whooping Crane",27.875166,-97.018328,2018,2,"HUMAN_OBSERVATION"
"614","Whooping Crane",28.122285,-96.973265,2018,2,"HUMAN_OBSERVATION"
"615","Whooping Crane",28.161565,-96.90184,2018,2,"HUMAN_OBSERVATION"
"616","Whooping Crane",28.166846,-96.990065,2018,2,"HUMAN_OBSERVATION"
"617","Whooping Crane",28.089588,-96.9624,2018,2,"HUMAN_OBSERVATION"
"618","Whooping Crane",28.141769,-96.987216,2018,2,"HUMAN_OBSERVATION"
"619","Whooping Crane",28.156207,-96.902221,2018,2,"HUMAN_OBSERVATION"
"620","Whooping Crane",28.037975,-96.890164,2018,2,"HUMAN_OBSERVATION"
"621","Whooping Crane",28.188468,-96.825331,2018,2,"HUMAN_OBSERVATION"
"622","Whooping Crane",28.158636,-96.815519,2018,2,"HUMAN_OBSERVATION"
"623","Whooping Crane",28.011772,-96.80301,2018,2,"HUMAN_OBSERVATION"
"624","Whooping Crane",28.159569,-96.849769,2018,2,"HUMAN_OBSERVATION"
"625","Whooping Crane",28.148738,-96.836941,2018,2,"HUMAN_OBSERVATION"
"626","Whooping Crane",28.271267,-96.478994,2018,2,"HUMAN_OBSERVATION"
"627","Whooping Crane",28.0206,-97.05447,2018,2,"HUMAN_OBSERVATION"
"628","Whooping Crane",28.123238,-96.97761,2018,2,"HUMAN_OBSERVATION"
"629","Whooping Crane",28.308378,-96.80443,2018,2,"HUMAN_OBSERVATION"
"630","Whooping Crane",28.135914,-97.007835,2018,2,"HUMAN_OBSERVATION"
"631","Whooping Crane",28.15356,-96.89556,2018,2,"HUMAN_OBSERVATION"
"632","Whooping Crane",28.063604,-97.03422,2018,2,"HUMAN_OBSERVATION"
"633","Whooping Crane",28.019863,-97.051895,2018,2,"HUMAN_OBSERVATION"
"634","Whooping Crane",34.366512,-101.43475,2018,2,"HUMAN_OBSERVATION"
"635","Whooping Crane",28.150265,-96.973236,2018,2,"HUMAN_OBSERVATION"
"636","Whooping Crane",28.244589,-96.85658,2018,2,"HUMAN_OBSERVATION"
"637","Whooping Crane",28.133307,-96.975525,2018,2,"HUMAN_OBSERVATION"
"638","Whooping Crane",28.308336,-96.80428,2018,2,"HUMAN_OBSERVATION"
"639","Whooping Crane",27.82139,-97.08051,2018,2,"HUMAN_OBSERVATION"
"640","Whooping Crane",28.654818,-96.194016,2018,2,"HUMAN_OBSERVATION"
"641","Whooping Crane",28.614717,-96.21149,2018,2,"HUMAN_OBSERVATION"
"642","Whooping Crane",28.139877,-96.97755,2018,2,"HUMAN_OBSERVATION"
"643","Whooping Crane",28.502752,-96.83249,2018,2,"HUMAN_OBSERVATION"
"644","Whooping Crane",28.278986,-96.95065,2018,2,"HUMAN_OBSERVATION"
"645","Whooping Crane",27.988548,-97.082146,2018,2,"HUMAN_OBSERVATION"
"646","Whooping Crane",28.114365,-97.02389,2018,2,"HUMAN_OBSERVATION"
"647","Whooping Crane",28.14745,-96.97659,2018,2,"HUMAN_OBSERVATION"
