"","Species","decimalLatitude","decimalLongitude","year","month","basisOfRecord"
"1823","Whooping Crane",28.251154,-96.83411,2016,1,"HUMAN_OBSERVATION"
"1824","Whooping Crane",28.2504,-96.7894,2016,1,"HUMAN_OBSERVATION"
"1825","Whooping Crane",28.251864,-96.811867,2016,1,"HUMAN_OBSERVATION"
"1826","Whooping Crane",28.13255,-96.985052,2016,1,"HUMAN_OBSERVATION"
"1827","Whooping Crane",28.236142,-96.880311,2016,1,"HUMAN_OBSERVATION"
"1828","Whooping Crane",28.341964,-96.696788,2016,1,"HUMAN_OBSERVATION"
"1829","Whooping Crane",28.359531,-96.929385,2016,1,"HUMAN_OBSERVATION"
"1830","Whooping Crane",28.007352,-96.844719,2016,1,"HUMAN_OBSERVATION"
"1831","Whooping Crane",28.086011,-96.97141,2016,1,"HUMAN_OBSERVATION"
"1832","Whooping Crane",28.3108,-96.80116,2016,1,"HUMAN_OBSERVATION"
"1833","Whooping Crane",28.149769,-96.97626,2016,1,"HUMAN_OBSERVATION"
"1834","Whooping Crane",28.142859,-96.98032,2016,1,"HUMAN_OBSERVATION"
"1835","Whooping Crane",28.13255,-96.985054,2016,1,"HUMAN_OBSERVATION"
"1836","Whooping Crane",28.147352,-96.97632,2016,1,"HUMAN_OBSERVATION"
"1837","Whooping Crane",29.965658,-94.403114,2016,1,"HUMAN_OBSERVATION"
"1838","Whooping Crane",28.147802,-96.97329,2016,1,"HUMAN_OBSERVATION"
"1839","Whooping Crane",28.216873,-96.987755,2016,1,"HUMAN_OBSERVATION"
"1840","Whooping Crane",28.147497,-96.975655,2016,1,"HUMAN_OBSERVATION"
"1841","Whooping Crane",29.993374,-94.41749,2016,1,"HUMAN_OBSERVATION"
"1842","Whooping Crane",28.145643,-96.97349,2016,1,"HUMAN_OBSERVATION"
"1843","Whooping Crane",28.138702,-97.002914,2016,1,"HUMAN_OBSERVATION"
"1844","Whooping Crane",29.993132,-94.422005,2016,1,"HUMAN_OBSERVATION"
"1845","Whooping Crane",28.065008,-97.03387,2016,1,"HUMAN_OBSERVATION"
"1846","Whooping Crane",28.134745,-96.91212,2016,1,"HUMAN_OBSERVATION"
"1847","Whooping Crane",28.228884,-96.98568,2016,1,"HUMAN_OBSERVATION"
"1848","Whooping Crane",28.2504,-96.78944,2016,1,"HUMAN_OBSERVATION"
"1849","Whooping Crane",28.240393,-96.81882,2016,1,"HUMAN_OBSERVATION"
"1850","Whooping Crane",28.30154,-96.80632,2016,1,"HUMAN_OBSERVATION"
"1851","Whooping Crane",28.14799,-96.97555,2016,1,"HUMAN_OBSERVATION"
"1852","Whooping Crane",28.21865,-96.98799,2016,1,"HUMAN_OBSERVATION"
"1853","Whooping Crane",28.147419,-96.97422,2016,1,"HUMAN_OBSERVATION"
"1854","Whooping Crane",28.146576,-96.973335,2016,1,"HUMAN_OBSERVATION"
"1855","Whooping Crane",28.147453,-96.97703,2016,1,"HUMAN_OBSERVATION"
"1856","Whooping Crane",28.307882,-96.80454,2016,1,"HUMAN_OBSERVATION"
"1857","Whooping Crane",28.14748,-96.975815,2016,1,"HUMAN_OBSERVATION"
"1858","Whooping Crane",28.151848,-96.97822,2016,1,"HUMAN_OBSERVATION"
"1859","Whooping Crane",28.147644,-96.97577,2016,1,"HUMAN_OBSERVATION"
"1860","Whooping Crane",28.147905,-96.97592,2016,1,"HUMAN_OBSERVATION"
"1861","Whooping Crane",27.42218,-97.83608,2016,1,"HUMAN_OBSERVATION"
"1862","Whooping Crane",28.307405,-96.8043,2016,1,"HUMAN_OBSERVATION"
"1863","Whooping Crane",27.42164,-97.83427,2016,1,"HUMAN_OBSERVATION"
"1864","Whooping Crane",28.147348,-96.90048,2016,1,"HUMAN_OBSERVATION"
"1865","Whooping Crane",27.422234,-97.834526,2016,1,"HUMAN_OBSERVATION"
"1866","Whooping Crane",27.422583,-97.8347,2016,1,"HUMAN_OBSERVATION"
"1867","Whooping Crane",28.14731,-96.97531,2016,1,"HUMAN_OBSERVATION"
"1868","Whooping Crane",28.14736,-96.976906,2016,1,"HUMAN_OBSERVATION"
"1869","Whooping Crane",27.421515,-97.841866,2016,1,"HUMAN_OBSERVATION"
"1870","Whooping Crane",28.387848,-96.666245,2016,1,"HUMAN_OBSERVATION"
"1871","Whooping Crane",28.138964,-96.98244,2016,1,"HUMAN_OBSERVATION"
"1872","Whooping Crane",28.147427,-96.9756,2016,1,"HUMAN_OBSERVATION"
"1873","Whooping Crane",28.353415,-96.58759,2016,1,"HUMAN_OBSERVATION"
"1874","Whooping Crane",28.32977,-96.657715,2016,1,"HUMAN_OBSERVATION"
"1875","Whooping Crane",27.319696,-97.68412,2016,1,"HUMAN_OBSERVATION"
"1876","Whooping Crane",28.147518,-96.97481,2016,1,"HUMAN_OBSERVATION"
"1877","Whooping Crane",28.123238,-96.97761,2016,1,"HUMAN_OBSERVATION"
"1878","Whooping Crane",28.147411,-96.97535,2016,1,"HUMAN_OBSERVATION"
"1879","Whooping Crane",27.421665,-97.83437,2016,1,"HUMAN_OBSERVATION"
"1880","Whooping Crane",27.42175,-97.8344,2016,1,"HUMAN_OBSERVATION"
"1881","Whooping Crane",27.422024,-97.80814,2016,1,"HUMAN_OBSERVATION"
"1882","Whooping Crane",27.421999,-97.821884,2016,1,"HUMAN_OBSERVATION"
"1883","Whooping Crane",28.204748,-96.8079,2016,1,"HUMAN_OBSERVATION"
"1884","Whooping Crane",29.992779,-94.42818,2016,1,"HUMAN_OBSERVATION"
"1885","Whooping Crane",29.958534,-94.36406,2016,1,"HUMAN_OBSERVATION"
"1886","Whooping Crane",27.900324,-97.13765,2016,1,"HUMAN_OBSERVATION"
"1887","Whooping Crane",30.00025,-94.40777,2016,1,"HUMAN_OBSERVATION"
"1888","Whooping Crane",28.261827,-96.79779,2016,1,"HUMAN_OBSERVATION"
"1889","Whooping Crane",28.308378,-96.80443,2016,1,"HUMAN_OBSERVATION"
"1890","Whooping Crane",29.958036,-94.348946,2016,1,"HUMAN_OBSERVATION"
"1891","Whooping Crane",29.99304,-94.457865,2016,1,"PRESERVED_SPECIMEN"
"1892","Whooping Crane",27.587614,-97.991661,2016,2,"HUMAN_OBSERVATION"
"1893","Whooping Crane",28.297267,-96.806465,2016,2,"HUMAN_OBSERVATION"
"1894","Whooping Crane",28.153413,-96.98733,2016,2,"HUMAN_OBSERVATION"
"1895","Whooping Crane",28.159081,-96.876526,2016,2,"HUMAN_OBSERVATION"
"1896","Whooping Crane",28.143886,-96.9218,2016,2,"HUMAN_OBSERVATION"
"1897","Whooping Crane",28.100235,-96.963969,2016,2,"HUMAN_OBSERVATION"
"1898","Whooping Crane",27.478056,-97.936191,2016,2,"HUMAN_OBSERVATION"
"1899","Whooping Crane",28.127635,-96.912966,2016,2,"HUMAN_OBSERVATION"
"1900","Whooping Crane",28.025187,-97.048996,2016,2,"HUMAN_OBSERVATION"
"1901","Whooping Crane",28.0206,-97.05447,2016,2,"HUMAN_OBSERVATION"
"1902","Whooping Crane",27.82753,-97.07896,2016,2,"HUMAN_OBSERVATION"
"1903","Whooping Crane",27.421612,-97.8358,2016,2,"HUMAN_OBSERVATION"
"1904","Whooping Crane",27.421404,-97.831406,2016,2,"HUMAN_OBSERVATION"
"1905","Whooping Crane",27.422167,-97.83402,2016,2,"HUMAN_OBSERVATION"
"1906","Whooping Crane",28.148216,-96.97923,2016,2,"HUMAN_OBSERVATION"
"1907","Whooping Crane",28.148178,-96.97275,2016,2,"HUMAN_OBSERVATION"
"1908","Whooping Crane",28.147995,-96.97262,2016,2,"HUMAN_OBSERVATION"
"1909","Whooping Crane",28.151594,-96.97604,2016,2,"HUMAN_OBSERVATION"
"1910","Whooping Crane",27.421799,-97.847305,2016,2,"HUMAN_OBSERVATION"
"1911","Whooping Crane",27.422487,-97.83589,2016,2,"HUMAN_OBSERVATION"
"1912","Whooping Crane",27.42171,-97.83562,2016,2,"HUMAN_OBSERVATION"
"1913","Whooping Crane",28.141945,-96.90555,2016,2,"HUMAN_OBSERVATION"
"1914","Whooping Crane",28.14745,-96.97564,2016,2,"HUMAN_OBSERVATION"
"1915","Whooping Crane",28.147436,-96.97434,2016,2,"HUMAN_OBSERVATION"
"1916","Whooping Crane",27.576797,-97.23094,2016,2,"HUMAN_OBSERVATION"
"1917","Whooping Crane",27.421764,-97.83437,2016,2,"HUMAN_OBSERVATION"
"1918","Whooping Crane",28.026531,-96.96739,2016,2,"HUMAN_OBSERVATION"
"1919","Whooping Crane",27.42164,-97.83548,2016,2,"HUMAN_OBSERVATION"
"1920","Whooping Crane",27.42184,-97.83474,2016,2,"HUMAN_OBSERVATION"
"1921","Whooping Crane",28.028576,-97.0491,2016,2,"HUMAN_OBSERVATION"
"1922","Whooping Crane",27.553844,-97.24853,2016,2,"HUMAN_OBSERVATION"
"1923","Whooping Crane",28.148335,-96.97562,2016,2,"HUMAN_OBSERVATION"
"1924","Whooping Crane",28.125227,-96.97983,2016,2,"HUMAN_OBSERVATION"
"1925","Whooping Crane",28.151972,-96.97689,2016,2,"HUMAN_OBSERVATION"
"1926","Whooping Crane",28.164663,-96.97531,2016,2,"HUMAN_OBSERVATION"
"1927","Whooping Crane",28.156506,-96.97642,2016,2,"HUMAN_OBSERVATION"
"1928","Whooping Crane",28.149881,-96.97545,2016,2,"HUMAN_OBSERVATION"
"1929","Whooping Crane",28.148443,-96.972755,2016,2,"HUMAN_OBSERVATION"
"1930","Whooping Crane",28.307686,-96.80409,2016,2,"HUMAN_OBSERVATION"
"1931","Whooping Crane",28.13255,-96.98044,2016,2,"HUMAN_OBSERVATION"
"1932","Whooping Crane",28.10193,-96.97289,2016,2,"HUMAN_OBSERVATION"
"1933","Whooping Crane",27.29862,-97.81497,2016,2,"HUMAN_OBSERVATION"
"1934","Whooping Crane",28.1254,-96.9188,2016,2,"HUMAN_OBSERVATION"
"1935","Whooping Crane",28.110598,-96.97692,2016,2,"HUMAN_OBSERVATION"
"1936","Whooping Crane",28.19687,-96.81874,2016,2,"HUMAN_OBSERVATION"
"1937","Whooping Crane",28.148272,-96.97743,2016,2,"HUMAN_OBSERVATION"
"1938","Whooping Crane",28.144197,-96.97493,2016,2,"HUMAN_OBSERVATION"
"1939","Whooping Crane",28.22272,-96.802025,2016,2,"HUMAN_OBSERVATION"
"1940","Whooping Crane",28.151997,-96.977104,2016,2,"HUMAN_OBSERVATION"
"1941","Whooping Crane",28.250847,-96.78928,2016,2,"HUMAN_OBSERVATION"
"1942","Reddish Egret",29.20358,-94.95626,2016,1,"HUMAN_OBSERVATION"
"1943","Reddish Egret",29.334265,-94.749386,2016,1,"HUMAN_OBSERVATION"
"1944","Reddish Egret",28.301235,-96.805674,2016,1,"HUMAN_OBSERVATION"
"1945","Reddish Egret",27.862967,-97.055183,2016,1,"HUMAN_OBSERVATION"
"1946","Reddish Egret",26.446994,-98.00713,2016,1,"HUMAN_OBSERVATION"
"1947","Reddish Egret",28.123134,-96.95581,2016,1,"HUMAN_OBSERVATION"
"1948","Reddish Egret",29.2169,-94.9349,2016,1,"HUMAN_OBSERVATION"
"1949","Reddish Egret",27.825,-97.071,2016,1,"HUMAN_OBSERVATION"
"1950","Reddish Egret",28.022137,-97.12704,2016,1,"HUMAN_OBSERVATION"
"1951","Reddish Egret",28.042147,-97.11681,2016,1,"HUMAN_OBSERVATION"
"1952","Reddish Egret",29.675587,-94.0421,2016,1,"HUMAN_OBSERVATION"
"1953","Reddish Egret",27.817009,-97.078896,2016,1,"HUMAN_OBSERVATION"
"1954","Reddish Egret",29.253979,-94.89352,2016,1,"HUMAN_OBSERVATION"
"1955","Reddish Egret",26.14009,-97.17482,2016,1,"HUMAN_OBSERVATION"
"1956","Reddish Egret",26.229578,-97.346695,2016,1,"HUMAN_OBSERVATION"
"1957","Reddish Egret",26.074196,-97.1651,2016,1,"HUMAN_OBSERVATION"
"1958","Reddish Egret",26.102638,-97.29042,2016,1,"HUMAN_OBSERVATION"
"1959","Reddish Egret",28.3108,-96.80116,2016,1,"HUMAN_OBSERVATION"
"1960","Reddish Egret",29.371138,-94.72871,2016,1,"HUMAN_OBSERVATION"
"1961","Reddish Egret",29.368137,-94.747444,2016,1,"HUMAN_OBSERVATION"
"1962","Reddish Egret",26.041662,-97.282074,2016,1,"HUMAN_OBSERVATION"
"1963","Reddish Egret",29.33169,-94.73242,2016,1,"HUMAN_OBSERVATION"
"1964","Reddish Egret",27.832777,-97.08739,2016,1,"HUMAN_OBSERVATION"
"1965","Reddish Egret",29.089252,-95.118774,2016,1,"HUMAN_OBSERVATION"
"1966","Reddish Egret",27.867912,-97.32741,2016,1,"HUMAN_OBSERVATION"
"1967","Reddish Egret",27.656012,-97.25793,2016,1,"HUMAN_OBSERVATION"
"1968","Reddish Egret",32.32899,-100.93114,2016,1,"HUMAN_OBSERVATION"
"1969","Reddish Egret",26.137486,-97.17356,2016,1,"HUMAN_OBSERVATION"
"1970","Reddish Egret",26.252895,-97.397064,2016,1,"HUMAN_OBSERVATION"
"1971","Reddish Egret",26.206474,-97.30485,2016,1,"HUMAN_OBSERVATION"
"1972","Reddish Egret",29.222502,-94.933815,2016,1,"HUMAN_OBSERVATION"
"1973","Reddish Egret",29.004387,-95.22117,2016,1,"HUMAN_OBSERVATION"
"1974","Reddish Egret",27.424423,-97.297325,2016,1,"HUMAN_OBSERVATION"
"1975","Reddish Egret",29.256487,-94.8702,2016,1,"HUMAN_OBSERVATION"
"1976","Reddish Egret",29.059206,-95.27457,2016,1,"HUMAN_OBSERVATION"
"1977","Reddish Egret",25.96036,-97.19759,2016,1,"HUMAN_OBSERVATION"
"1978","Reddish Egret",27.442045,-97.299995,2016,1,"HUMAN_OBSERVATION"
"1979","Reddish Egret",27.632935,-97.23441,2016,1,"HUMAN_OBSERVATION"
"1980","Reddish Egret",27.866964,-97.64183,2016,1,"HUMAN_OBSERVATION"
"1981","Reddish Egret",27.086197,-97.41201,2016,1,"HUMAN_OBSERVATION"
"1982","Reddish Egret",26.05739,-97.269585,2016,1,"HUMAN_OBSERVATION"
"1983","Reddish Egret",28.065008,-97.03387,2016,1,"HUMAN_OBSERVATION"
"1984","Reddish Egret",28.134745,-96.91212,2016,1,"HUMAN_OBSERVATION"
"1985","Reddish Egret",29.305655,-94.908485,2016,1,"HUMAN_OBSERVATION"
"1986","Reddish Egret",29.350946,-94.929474,2016,1,"HUMAN_OBSERVATION"
"1987","Reddish Egret",26.162731,-97.36061,2016,1,"HUMAN_OBSERVATION"
"1988","Reddish Egret",26.216326,-97.34255,2016,1,"HUMAN_OBSERVATION"
"1989","Reddish Egret",26.21124,-97.35159,2016,1,"HUMAN_OBSERVATION"
"1990","Reddish Egret",28.2504,-96.78944,2016,1,"HUMAN_OBSERVATION"
"1991","Reddish Egret",28.252565,-96.79101,2016,1,"HUMAN_OBSERVATION"
"1992","Reddish Egret",29.392944,-94.87656,2016,1,"HUMAN_OBSERVATION"
"1993","Reddish Egret",26.005728,-97.41834,2016,1,"HUMAN_OBSERVATION"
"1994","Reddish Egret",27.6265,-97.220436,2016,1,"HUMAN_OBSERVATION"
"1995","Reddish Egret",26.111732,-97.16821,2016,1,"HUMAN_OBSERVATION"
"1996","Reddish Egret",28.464577,-96.486916,2016,1,"HUMAN_OBSERVATION"
"1997","Reddish Egret",29.078808,-95.12945,2016,1,"HUMAN_OBSERVATION"
"1998","Reddish Egret",25.95434,-97.31964,2016,1,"HUMAN_OBSERVATION"
"1999","Reddish Egret",26.083845,-97.169395,2016,1,"HUMAN_OBSERVATION"
"2000","Reddish Egret",29.047913,-95.164276,2016,1,"HUMAN_OBSERVATION"
"2001","Reddish Egret",29.51006,-94.50083,2016,1,"HUMAN_OBSERVATION"
"2002","Reddish Egret",27.82753,-97.07896,2016,1,"HUMAN_OBSERVATION"
"2003","Reddish Egret",29.383896,-94.86711,2016,1,"HUMAN_OBSERVATION"
"2004","Reddish Egret",29.240976,-94.886,2016,1,"HUMAN_OBSERVATION"
"2005","Reddish Egret",27.537685,-97.51137,2016,1,"HUMAN_OBSERVATION"
"2006","Reddish Egret",29.379482,-94.72455,2016,1,"HUMAN_OBSERVATION"
"2007","Reddish Egret",28.064322,-97.21245,2016,1,"HUMAN_OBSERVATION"
"2008","Reddish Egret",25.992613,-97.18218,2016,1,"HUMAN_OBSERVATION"
"2009","Reddish Egret",26.238306,-97.37835,2016,1,"HUMAN_OBSERVATION"
"2010","Reddish Egret",28.948898,-95.296524,2016,1,"HUMAN_OBSERVATION"
"2011","Reddish Egret",28.541176,-96.520645,2016,1,"HUMAN_OBSERVATION"
"2012","Reddish Egret",28.13255,-96.985054,2016,1,"HUMAN_OBSERVATION"
"2013","Reddish Egret",27.708527,-97.337975,2016,1,"HUMAN_OBSERVATION"
"2014","Reddish Egret",28.007767,-97.121216,2016,1,"HUMAN_OBSERVATION"
"2015","Reddish Egret",27.238148,-97.35878,2016,1,"HUMAN_OBSERVATION"
"2016","Reddish Egret",27.852549,-97.355934,2016,1,"HUMAN_OBSERVATION"
"2017","Reddish Egret",27.491827,-97.27947,2016,1,"HUMAN_OBSERVATION"
"2018","Reddish Egret",29.333923,-94.74807,2016,1,"HUMAN_OBSERVATION"
"2019","Reddish Egret",27.616497,-97.202194,2016,1,"HUMAN_OBSERVATION"
"2020","Reddish Egret",28.031738,-97.09476,2016,1,"HUMAN_OBSERVATION"
"2021","Reddish Egret",26.002333,-97.299904,2016,1,"HUMAN_OBSERVATION"
"2022","Reddish Egret",28.597635,-95.97828,2016,1,"HUMAN_OBSERVATION"
"2023","Reddish Egret",26.046295,-97.206,2016,1,"HUMAN_OBSERVATION"
"2024","Reddish Egret",29.50665,-94.50199,2016,1,"HUMAN_OBSERVATION"
"2025","Reddish Egret",26.25308,-97.36848,2016,1,"HUMAN_OBSERVATION"
"2026","Reddish Egret",27.83387,-97.08683,2016,1,"HUMAN_OBSERVATION"
"2027","Reddish Egret",27.621,-97.211,2016,1,"HUMAN_OBSERVATION"
"2028","Reddish Egret",27.813705,-97.080215,2016,1,"HUMAN_OBSERVATION"
"2029","Reddish Egret",26.002222,-97.298096,2016,1,"HUMAN_OBSERVATION"
"2030","Reddish Egret",26.446926,-98.00643,2016,1,"HUMAN_OBSERVATION"
"2031","Reddish Egret",27.472105,-97.31209,2016,1,"HUMAN_OBSERVATION"
"2032","Reddish Egret",26.137598,-97.17444,2016,1,"HUMAN_OBSERVATION"
"2033","Reddish Egret",26.140648,-97.17499,2016,1,"HUMAN_OBSERVATION"
"2034","Reddish Egret",26.126833,-97.95782,2016,1,"HUMAN_OBSERVATION"
"2035","Reddish Egret",28.001127,-97.05946,2016,1,"HUMAN_OBSERVATION"
"2036","Reddish Egret",29.26159,-94.90158,2016,1,"HUMAN_OBSERVATION"
"2037","Reddish Egret",29.222067,-94.93447,2016,1,"HUMAN_OBSERVATION"
"2038","Reddish Egret",28.08228,-97.22265,2016,1,"HUMAN_OBSERVATION"
"2039","Reddish Egret",28.040787,-97.21509,2016,1,"HUMAN_OBSERVATION"
"2040","Reddish Egret",28.19544,-97.216805,2016,1,"HUMAN_OBSERVATION"
"2041","Reddish Egret",28.30154,-96.80632,2016,1,"HUMAN_OBSERVATION"
"2042","Reddish Egret",26.140173,-97.17485,2016,1,"HUMAN_OBSERVATION"
"2043","Reddish Egret",27.714306,-97.33277,2016,1,"HUMAN_OBSERVATION"
"2044","Reddish Egret",27.69204,-97.18506,2016,1,"HUMAN_OBSERVATION"
"2045","Reddish Egret",29.3547,-94.92369,2016,1,"HUMAN_OBSERVATION"
"2046","Reddish Egret",27.637459,-97.20643,2016,1,"HUMAN_OBSERVATION"
"2047","Reddish Egret",26.015543,-97.2763,2016,1,"HUMAN_OBSERVATION"
"2048","Reddish Egret",28.307405,-96.8043,2016,1,"HUMAN_OBSERVATION"
"2049","Reddish Egret",29.195665,-94.95591,2016,1,"HUMAN_OBSERVATION"
"2050","Reddish Egret",28.147348,-96.90048,2016,1,"HUMAN_OBSERVATION"
"2051","Reddish Egret",28.607576,-95.95672,2016,1,"HUMAN_OBSERVATION"
"2052","Reddish Egret",26.080622,-97.25113,2016,1,"HUMAN_OBSERVATION"
"2053","Reddish Egret",27.424177,-97.29959,2016,1,"HUMAN_OBSERVATION"
"2054","Reddish Egret",28.290926,-96.80985,2016,1,"HUMAN_OBSERVATION"
"2055","Reddish Egret",25.990906,-97.15796,2016,1,"HUMAN_OBSERVATION"
"2056","Reddish Egret",28.196915,-97.21714,2016,1,"HUMAN_OBSERVATION"
"2057","Reddish Egret",29.270864,-94.88147,2016,1,"HUMAN_OBSERVATION"
"2058","Reddish Egret",28.652634,-96.22908,2016,1,"HUMAN_OBSERVATION"
"2059","Reddish Egret",28.993435,-95.30583,2016,1,"HUMAN_OBSERVATION"
"2060","Reddish Egret",28.902075,-95.34883,2016,1,"HUMAN_OBSERVATION"
"2061","Reddish Egret",27.99697,-97.07279,2016,1,"HUMAN_OBSERVATION"
"2062","Reddish Egret",28.760172,-95.66133,2016,1,"HUMAN_OBSERVATION"
"2063","Reddish Egret",27.625917,-97.320625,2016,1,"HUMAN_OBSERVATION"
"2064","Reddish Egret",28.95729,-95.29538,2016,1,"HUMAN_OBSERVATION"
"2065","Reddish Egret",27.711304,-97.32754,2016,1,"HUMAN_OBSERVATION"
"2066","Reddish Egret",27.83346,-97.06198,2016,1,"HUMAN_OBSERVATION"
"2067","Reddish Egret",27.915932,-97.6155,2016,1,"HUMAN_OBSERVATION"
"2068","Reddish Egret",28.387848,-96.666245,2016,1,"HUMAN_OBSERVATION"
"2069","Reddish Egret",26.142702,-97.17685,2016,1,"HUMAN_OBSERVATION"
"2070","Reddish Egret",27.665117,-97.17951,2016,1,"HUMAN_OBSERVATION"
"2071","Reddish Egret",27.741861,-97.14944,2016,1,"HUMAN_OBSERVATION"
"2072","Reddish Egret",28.376146,-96.532745,2016,1,"HUMAN_OBSERVATION"
"2073","Reddish Egret",28.353415,-96.58759,2016,1,"HUMAN_OBSERVATION"
"2074","Reddish Egret",28.32977,-96.657715,2016,1,"HUMAN_OBSERVATION"
"2075","Reddish Egret",27.319696,-97.68412,2016,1,"HUMAN_OBSERVATION"
"2076","Reddish Egret",26.449097,-98.0059,2016,1,"HUMAN_OBSERVATION"
"2077","White-faced Ibis",26.0801,-98.1401,2016,1,"HUMAN_OBSERVATION"
"2078","White-faced Ibis",29.6071,-94.5561,2016,1,"HUMAN_OBSERVATION"
"2079","White-faced Ibis",26.077,-98.1325,2016,1,"HUMAN_OBSERVATION"
"2080","White-faced Ibis",27.521387,-100.679253,2016,1,"HUMAN_OBSERVATION"
"2081","White-faced Ibis",26.0813,-98.13514,2016,1,"HUMAN_OBSERVATION"
"2082","White-faced Ibis",27.827632,-97.079546,2016,1,"HUMAN_OBSERVATION"
"2083","White-faced Ibis",29.760427,-95.369803,2016,1,"HUMAN_OBSERVATION"
"2084","White-faced Ibis",26.126833,-97.95782,2016,1,"HUMAN_OBSERVATION"
"2085","White-faced Ibis",27.82753,-97.07896,2016,1,"HUMAN_OBSERVATION"
"2086","White-faced Ibis",29.921,-95.84031,2016,1,"HUMAN_OBSERVATION"
"2087","White-faced Ibis",29.925898,-95.93715,2016,1,"HUMAN_OBSERVATION"
"2088","White-faced Ibis",29.91785,-95.8994,2016,1,"HUMAN_OBSERVATION"
"2089","White-faced Ibis",31.947622,-103.98881,2016,1,"HUMAN_OBSERVATION"
"2090","White-faced Ibis",29.88843,-95.91708,2016,1,"HUMAN_OBSERVATION"
"2091","White-faced Ibis",29.965658,-94.403114,2016,1,"HUMAN_OBSERVATION"
"2092","White-faced Ibis",26.229578,-97.346695,2016,1,"HUMAN_OBSERVATION"
"2093","White-faced Ibis",29.253979,-94.89352,2016,1,"HUMAN_OBSERVATION"
"2094","White-faced Ibis",29.917633,-95.896484,2016,1,"HUMAN_OBSERVATION"
"2095","White-faced Ibis",29.614841,-94.53444,2016,1,"HUMAN_OBSERVATION"
"2096","White-faced Ibis",26.211664,-97.81469,2016,1,"HUMAN_OBSERVATION"
"2097","White-faced Ibis",29.896093,-95.893265,2016,1,"HUMAN_OBSERVATION"
"2098","White-faced Ibis",29.900112,-95.81383,2016,1,"HUMAN_OBSERVATION"
"2099","White-faced Ibis",29.908632,-96.00559,2016,1,"HUMAN_OBSERVATION"
"2100","White-faced Ibis",30.03882,-93.91789,2016,1,"HUMAN_OBSERVATION"
"2101","White-faced Ibis",29.918816,-95.897255,2016,1,"HUMAN_OBSERVATION"
"2102","White-faced Ibis",29.958036,-94.348946,2016,1,"HUMAN_OBSERVATION"
"2103","White-faced Ibis",29.829178,-95.939224,2016,1,"HUMAN_OBSERVATION"
"2104","White-faced Ibis",33.47702,-101.07255,2016,1,"HUMAN_OBSERVATION"
"2105","White-faced Ibis",27.532408,-97.9522,2016,1,"HUMAN_OBSERVATION"
"2106","White-faced Ibis",29.928253,-95.89054,2016,1,"HUMAN_OBSERVATION"
"2107","White-faced Ibis",27.832777,-97.08739,2016,1,"HUMAN_OBSERVATION"
"2108","White-faced Ibis",26.07995,-98.13997,2016,1,"HUMAN_OBSERVATION"
"2109","White-faced Ibis",29.888578,-95.892624,2016,1,"HUMAN_OBSERVATION"
"2110","White-faced Ibis",28.042147,-97.11681,2016,1,"HUMAN_OBSERVATION"
"2111","White-faced Ibis",29.147306,-95.266884,2016,1,"HUMAN_OBSERVATION"
"2112","White-faced Ibis",26.331114,-98.03187,2016,1,"HUMAN_OBSERVATION"
"2113","White-faced Ibis",28.034864,-97.08843,2016,1,"HUMAN_OBSERVATION"
"2114","White-faced Ibis",26.46043,-97.98234,2016,1,"HUMAN_OBSERVATION"
"2115","White-faced Ibis",29.059206,-95.27457,2016,1,"HUMAN_OBSERVATION"
"2116","White-faced Ibis",30.007423,-94.140045,2016,1,"HUMAN_OBSERVATION"
"2117","White-faced Ibis",29.59876,-96.25951,2016,1,"HUMAN_OBSERVATION"
"2118","White-faced Ibis",33.4738,-101.08611,2016,1,"HUMAN_OBSERVATION"
"2119","White-faced Ibis",32.61372,-96.50088,2016,1,"HUMAN_OBSERVATION"
"2120","White-faced Ibis",29.161606,-96.04454,2016,1,"HUMAN_OBSERVATION"
"2121","White-faced Ibis",29.993374,-94.41749,2016,1,"HUMAN_OBSERVATION"
"2122","White-faced Ibis",29.373573,-95.623024,2016,1,"HUMAN_OBSERVATION"
"2123","White-faced Ibis",29.719358,-95.628944,2016,1,"HUMAN_OBSERVATION"
"2124","White-faced Ibis",29.709955,-93.92001,2016,1,"HUMAN_OBSERVATION"
"2125","White-faced Ibis",29.735435,-95.65395,2016,1,"HUMAN_OBSERVATION"
"2126","White-faced Ibis",28.134745,-96.91212,2016,1,"HUMAN_OBSERVATION"
"2127","White-faced Ibis",27.574026,-99.468925,2016,1,"HUMAN_OBSERVATION"
"2128","White-faced Ibis",27.58133,-99.46305,2016,1,"HUMAN_OBSERVATION"
"2129","White-faced Ibis",26.216326,-97.34255,2016,1,"HUMAN_OBSERVATION"
"2130","White-faced Ibis",29.888727,-95.90867,2016,1,"HUMAN_OBSERVATION"
"2131","White-faced Ibis",26.005728,-97.41834,2016,1,"HUMAN_OBSERVATION"
"2132","White-faced Ibis",29.698408,-93.94818,2016,1,"HUMAN_OBSERVATION"
"2133","White-faced Ibis",26.137486,-97.17356,2016,1,"HUMAN_OBSERVATION"
"2134","White-faced Ibis",29.059916,-95.253456,2016,1,"HUMAN_OBSERVATION"
"2135","White-faced Ibis",26.411076,-97.95769,2016,1,"HUMAN_OBSERVATION"
"2136","White-faced Ibis",33.253906,-99.2147,2016,1,"HUMAN_OBSERVATION"
"2137","White-faced Ibis",26.583614,-99.145294,2016,1,"HUMAN_OBSERVATION"
"2138","White-faced Ibis",29.526026,-95.802475,2016,1,"HUMAN_OBSERVATION"
